X-axis,Y-axis
219.0,184.47679862825723
220.0,186.95573941250967
221.0,189.4570697628361
222.0,191.98088958667296
223.0,194.52729879145684
224.0,197.0963972846241
225.0,199.68828497361133
226.0,202.30306176585498
227.0,204.9408275687915
228.0,207.60168228985742
229.0,210.2857258364892
230.0,212.9930581161234
231.0,215.7237790361964
232.0,218.47798850414472
233.0,221.2557864274049
234.0,224.05727271341337
235.0,226.88254726960665
236.0,229.7317100034212
237.0,232.60486082229352
238.0,235.50209963366012
239.0,238.42352634495745
240.0,241.36924086362197
241.0,244.33934309709028
242.0,247.33393295279873
243.0,250.35311033818388
244.0,253.39697516068225
245.0,256.4656273277302
246.0,259.5591667467644
247.0,262.6776933252212
248.0,265.8213069705371
249.0,268.99010759014857
250.0,272.18419509149226
251.0,275.4036693820044
252.0,278.6486303691217
253.0,281.9191779602806
254.0,285.21541206291744
255.0,288.5374325844688
256.0,291.8853394323712
257.0,295.2592325140612
258.0,298.65921173697507
259.0,302.0853770085495
260.0,305.53782823622083
261.0,309.01666532742564
262.0,312.52198818960034
263.0,316.05389673018163
264.0,319.6124908566057
265.0,323.19787047630916
266.0,326.81013549672855
267.0,330.4493858253003
268.0,334.11572136946086
269.0,337.80924203664676
270.0,341.5300477342946
271.0,345.27823836984066
272.0,349.05391385072153
273.0,352.85717408437375
274.0,356.6881189782338
275.0,360.54684843973797
276.0,364.43346237632295
277.0,368.3480606954252
278.0,372.29074330448117
279.0,376.26161011092734
280.0,380.26076102220014
281.0,384.2882959457362
282.0,388.34431478897193
283.0,392.42891745934384
284.0,396.54220386428835
285.0,400.684273911242
286.0,404.8552275076413
287.0,409.05516456092266
288.0,413.2841849785226
289.0,417.54238866787773
290.0,421.82987553642437
291.0,426.146745491599
292.0,430.49309844083825
293.0,434.8690342915785
294.0,439.27465295125626
295.0,443.710054327308
296.0,448.17533832717027
297.0,452.67060485827943
298.0,457.1959538280721
299.0,461.7514851439848
300.0,466.33729871345383
301.0,470.95349444391576
302.0,475.6001722428072
303.0,480.2774320175645
304.0,484.98537367562415
305.0,489.72409712442266
306.0,494.49370227139656
307.0,499.29428902398223
308.0,504.1259572896163
309.0,508.9888069757352
310.0,513.8829379897754
311.0,518.8084502391733
312.0,523.7654436313655
313.0,528.7540180737885
314.0,533.7742734738788
315.0,538.8263097390727
316.0,543.9102267768069
317.0,549.0261244945178
318.0,554.1741027996419
319.0,559.3542615996157
320.0,564.5667008018756
321.0,569.8115203138583
322.0,575.0888200429999
323.0,580.3986998967374
324.0,585.741259782507
325.0,591.116599607745
326.0,596.5248192798882
327.0,601.966018706373
328.0,607.4402977946357
329.0,612.947756452113
330.0,618.4884945862416
331.0,624.0626121044573
332.0,629.6702089141974
333.0,635.3113849228979
334.0,640.9862400379952
335.0,646.6948741669261
336.0,652.4373872171269
337.0,658.2138790960342
338.0,664.0244497110845
339.0,669.869198969714
340.0,675.7482267793596
341.0,681.6616330474576
342.0,687.6095176814443
343.0,693.5919805887564
344.0,699.6091216768305
345.0,705.6610408531028
346.0,711.74783802501
347.0,717.8696130999886
348.0,724.0264659854747
349.0,730.2184965889054
350.0,736.4458048177167
351.0,742.7084905793453
352.0,749.0066537812276
353.0,755.3403943308002
354.0,761.7098121354995
355.0,768.1150071027619
356.0,774.5560791400242
357.0,781.0331281547225
358.0,787.5462540542935
359.0,794.0955567461738
360.0,800.6811361377995
361.0,807.3030921366073
362.0,813.961524650034
363.0,820.6565335855156
364.0,827.3882188504889
365.0,834.1566803523901
366.0,840.9620179986559
367.0,847.8043316967229
368.0,854.6837213540273
369.0,861.6002868780057
370.0,868.5541281760948
371.0,875.5453451557306
372.0,882.5740377243501
373.0,889.6403057893896
374.0,896.7442492582853
375.0,903.8859680384742
376.0,911.0655620373924
377.0,918.2831311624765
378.0,925.538775321163
379.0,932.8325944208884
380.0,940.1646883690892
381.0,947.535157073202
382.0,954.944100440663
383.0,962.3916183789087
384.0,969.8778107953758
385.0,977.4027775975007
386.0,984.96661869272
387.0,992.56943398847
388.0,1000.2113233921872
389.0,1007.8923868113083
390.0,1015.6127241532697
391.0,1023.3724353255076
392.0,1031.171620235459
393.0,1039.0103787905598
394.0,1046.8888108982471
395.0,1054.8070164659568
396.0,1062.7650954011258
397.0,1070.7631476111903
398.0,1078.8012730035869
399.0,1086.8795714857524
400.0,1094.9981429651227
401.0,1103.1570873491348
402.0,1111.3565045452249
403.0,1119.5964944608295
404.0,1127.8771570033853
405.0,1136.1985920803288
406.0,1144.560899599096
407.0,1152.9641794671238
408.0,1161.4085315918485
409.0,1169.894055880707
410.0,1178.4208522411354
411.0,1186.98902058057
412.0,1195.5986608064477
413.0,1204.2498728262046
414.0,1212.942756547278
415.0,1221.6774118771032
416.0,1230.4539387231177
417.0,1239.2724369927575
418.0,1248.1330065934592
419.0,1257.0357474326588
420.0,1265.9807594177937
421.0,1274.9681424563
422.0,1283.997996455614
423.0,1293.0704213231722
424.0,1302.1855169664116
425.0,1311.3433832927674
426.0,1320.5441202096777
427.0,1329.7878276245779
428.0,1339.074605444905
429.0,1348.4045535780954
430.0,1357.7777719315852
431.0,1367.1943604128114
432.0,1376.6544189292104
433.0,1386.1580473882184
434.0,1395.7053456972722
435.0,1405.296413763808
436.0,1414.9313514952623
437.0,1424.610258799072
438.0,1434.3332355826733
439.0,1444.1003817535025
440.0,1453.9117972189963
441.0,1463.7675818865914
442.0,1473.6678356637237
443.0,1483.6126584578303
444.0,1493.6021501763473
445.0,1503.6364107267113
446.0,1513.715540016359
447.0,1523.8396379527264
448.0,1534.0088044432503
449.0,1544.2231393953675
450.0,1554.482742716514
451.0,1564.787714314126
452.0,1575.1381540956409
453.0,1585.5341619684943
454.0,1595.9758378401236
455.0,1606.4632816179646
456.0,1616.9965932094537
457.0,1627.575872522028
458.0,1638.2012194631236
459.0,1648.8727339401767
460.0,1659.5905158606242
461.0,1670.3546651319027
462.0,1681.1652816614485
463.0,1692.022465356698
464.0,1702.9263161250876
465.0,1713.876933874054
466.0,1724.8744185110338
467.0,1735.918869943463
468.0,1747.010388078779
469.0,1758.149072824417
470.0,1769.3350240878146
471.0,1780.5683417764078
472.0,1791.849125797633
473.0,1803.177476058927
474.0,1814.553492467726
475.0,1825.9772749314668
476.0,1837.4489233575855
477.0,1848.9685376535188
478.0,1860.5362177267034
479.0,1872.1520634845756
480.0,1883.8161748345715
481.0,1895.5286516841281
482.0,1907.2895939406815
483.0,1919.0991015116686
484.0,1930.9572743045258
485.0,1942.8642122266895
486.0,1954.820015185596
487.0,1966.8247830886821
488.0,1978.8786158433838
489.0,1990.9816133571383
490.0,2003.1338755373815
491.0,2015.3355022915503
492.0,2027.5865935270808
493.0,2039.8872491514098
494.0,2052.2375690719737
495.0,2064.6376531962087
496.0,2077.087601431552
497.0,2089.587513685439
498.0,2102.137489865307
499.0,2114.7376298785925
500.0,2127.388033632732
501.0,2140.088801035161
502.0,2152.840031993317
503.0,2165.641826414637
504.0,2178.4942842065557
505.0,2191.3975052765113
506.0,2204.3515895319397
507.0,2217.356636880277
508.0,2230.4127472289597
509.0,2243.5200204854245
510.0,2256.6785565571085
511.0,2269.888455351447
512.0,2283.149816775878
513.0,2296.4627407378366
514.0,2309.8273271447597
515.0,2323.2436759040843
516.0,2336.711886923246
517.0,2350.232060109682
518.0,2363.804295370828
519.0,2377.428692614122
520.0,2391.105351746999
521.0,2404.834372676896
522.0,2418.6158553112496
523.0,2432.449899557496
524.0,2446.336605323072
525.0,2460.276072515414
526.0,2474.268401041958
527.0,2488.3136908101415
528.0,2502.4120417274
529.0,2516.563553701171
530.0,2530.7683266388894
531.0,2545.026460447993
532.0,2559.3380550359184
533.0,2573.7032103101014
534.0,2588.122026177979
535.0,2602.594602546987
536.0,2617.121039324563
537.0,2631.701436418142
538.0,2646.3358937351613
539.0,2661.0245111830577
540.0,2675.767388669267
541.0,2690.5646261012266
542.0,2705.416323386372
543.0,2720.3225804321396
544.0,2735.2834971459674
545.0,2750.2991734352904
546.0,2765.369709207546
547.0,2780.49520437017
548.0,2795.675758830599
549.0,2810.9114724962697
550.0,2826.2024452746186
551.0,2841.548777073082
552.0,2856.950567799096
553.0,2872.4079173600985
554.0,2887.920925663525
555.0,2903.4896926168108
556.0,2919.114318127395
557.0,2934.7949021027125
558.0,2950.5315444502
559.0,2966.3243450772934
560.0,2982.1734038914296
561.0,2998.0788208000467
562.0,3014.0406957105783
563.0,3030.059128530463
564.0,3046.1342191671365
565.0,3062.266067528036
566.0,3078.4547735205965
567.0,3094.700437052256
568.0,3111.00315803045
569.0,3127.3630363626153
570.0,3143.780171956189
571.0,3160.2546647186064
572.0,3176.7866145573053
573.0,3193.376121379721
574.0,3210.0232850932907
575.0,3226.728205605451
576.0,3243.4909828236373
577.0,3260.311716655287
578.0,3277.1905070078374
579.0,3294.127453788723
580.0,3311.122656905382
581.0,3328.1762162652494
582.0,3345.288231775763
583.0,3362.458803344359
584.0,3379.688030878473
585.0,3396.976014285543
586.0,3414.322853473004
587.0,3431.7286483482935
588.0,3449.1934988188473
589.0,3466.7175047921023
590.0,3484.300766175495
591.0,3501.9433828764613
592.0,3519.645454802439
593.0,3537.4070818608634
594.0,3555.228363959171
595.0,3573.1094010047987
596.0,3591.050292905183
597.0,3609.051139567761
598.0,3627.1120408999673
599.0,3645.2330968092406
600.0,3663.414407203016
601.0,3681.6560719887298
602.0,3699.9581910738198
603.0,3718.3208643657213
604.0,3736.744191771871
605.0,3755.2282731997057
606.0,3773.7732085566618
607.0,3792.3790977501762
608.0,3811.0460406876846
609.0,3829.774137276624
610.0,3848.5634874244306
611.0,3867.414191038541
612.0,3886.3263480263918
613.0,3905.300058295419
614.0,3924.33542175306
615.0,3943.4325383067503
616.0,3962.5915078639273
617.0,3981.8124303320265
618.0,4001.095405618485
619.0,4020.44053363074
620.0,4039.847914276226
621.0,4059.3176474623815
622.0,4078.849833096642
623.0,4098.444571086444
624.0,4118.101961339224
625.0,4137.822103762418
626.0,4157.605098263464
627.0,4177.451044749799
628.0,4197.360043128856
629.0,4217.332193308073
630.0,4237.367595194889
631.0,4257.466348696737
632.0,4277.628553721057
633.0,4297.854310175282
634.0,4318.14371796685
635.0,4338.496877003198
636.0,4358.913887191761
637.0,4379.394848439979
638.0,4399.939860655283
639.0,4420.549023745114
640.0,4441.222437616906
641.0,4461.9602021780975
642.0,4482.762417336124
643.0,4503.62918299842
644.0,4524.560599072426
645.0,4545.556765465575
646.0,4566.617782085306
647.0,4587.743748839053
648.0,4608.934765634255
649.0,4630.190932378347
650.0,4651.512348978765
651.0,4672.899115342948
652.0,4694.351331378329
653.0,4715.869096992346
654.0,4737.452512092437
655.0,4759.101676586037
656.0,4780.816690380583
657.0,4802.59765338351
658.0,4824.444665502257
659.0,4846.357826644258
660.0,4868.337236716951
661.0,4890.382995627773
662.0,4912.495203284159
663.0,4934.673959593546
664.0,4956.919364463371
665.0,4979.231517801069
666.0,5001.61051951408
667.0,5024.0564695098365
668.0,5046.5694676957755
669.0,5069.149613979335
670.0,5091.797008267952
671.0,5114.5117504690625
672.0,5137.293940490101
673.0,5160.143678238506
674.0,5183.061063621713
675.0,5206.0461965471595
676.0,5229.099176922283
677.0,5252.220104654516
678.0,5275.409079651298
679.0,5298.666201820066
680.0,5321.991571068254
681.0,5345.385287303301
682.0,5368.847450432642
683.0,5392.3781603637135
684.0,5415.977517003953
685.0,5439.645620260796
686.0,5463.382570041678
687.0,5487.188466254039
688.0,5511.063408805312
689.0,5535.007497602935
690.0,5559.020832554344
691.0,5583.103513566976
692.0,5607.255640548268
693.0,5631.477313405655
694.0,5655.768632046574
695.0,5680.1296963784625
696.0,5704.560606308755
697.0,5729.06146174489
698.0,5753.632362594303
699.0,5778.27340876443
700.0,5802.9847001627095
701.0,5827.766336696576
702.0,5852.618418273467
703.0,5877.541044800817
704.0,5902.534316186065
705.0,5927.598332336647
706.0,5952.733193159998
707.0,5977.938998563557
708.0,6003.215848454758
709.0,6028.5638427410395
710.0,6053.983081329836
711.0,6079.473664128585
712.0,6105.0356910447235
713.0,6130.669261985687
714.0,6156.374476858913
715.0,6182.151435571837
716.0,6208.000238031896
717.0,6233.920984146525
718.0,6259.913773823164
719.0,6285.9787069692475
720.0,6312.115883492211
721.0,6338.325403299491
722.0,6364.607366298525
723.0,6390.96187239675
724.0,6417.389021501603
725.0,6443.888913520518
726.0,6470.4616483609325
727.0,6497.107325930283
728.0,6523.826046136007
729.0,6550.6179088855415
730.0,6577.48301408632
731.0,6604.42146164578
732.0,6631.43335147136
733.0,6658.518783470495
734.0,6685.677857550622
735.0,6712.910673619177
736.0,6740.217331583596
737.0,6767.597931351317
738.0,6795.052572829775
739.0,6822.581355926408
740.0,6850.184380548651
741.0,6877.86174660394
742.0,6905.613553999714
743.0,6933.4399026434085
744.0,6961.3408924424575
745.0,6989.316623304301
746.0,7017.367195136374
747.0,7045.492707846112
748.0,7073.693261340954
749.0,7101.968955528334
750.0,7130.31989031569
751.0,7158.746165610457
752.0,7187.247881320073
753.0,7215.825137351975
754.0,7244.478033613597
755.0,7273.206670012378
756.0,7302.011146455752
757.0,7330.891562851158
758.0,7359.848019106031
759.0,7388.880615127808
760.0,7417.989450823925
761.0,7447.174626101819
762.0,7476.436240868926
763.0,7505.774395032683
764.0,7535.189188500526
765.0,7564.680721179892
766.0,7594.249092978218
767.0,7623.8944038029385
768.0,7653.616753561491
769.0,7683.416242161314
770.0,7713.292969509841
771.0,7743.24703551451
772.0,7773.278540082758
773.0,7803.387583122018
774.0,7833.574264539731
775.0,7863.838684243332
776.0,7894.180942140256
777.0,7924.601138137942
778.0,7955.099372143824
779.0,7985.67574406534
780.0,8016.330353809926
781.0,8047.0633012850185
782.0,8077.874686398055
783.0,8108.764609056469
784.0,8139.7331691677
785.0,8170.780466639183
786.0,8201.906601378356
787.0,8233.111673292655
788.0,8264.395782289515
789.0,8295.759028276376
790.0,8327.201511160669
791.0,8358.723330849833
792.0,8390.324587251305
793.0,8422.005380272523
794.0,8453.76580982092
795.0,8485.605975803936
796.0,8517.525978129004
797.0,8549.525916703564
798.0,8581.605891435049
799.0,8613.766002230901
800.0,8646.00634899855
801.0,8678.327031645436
802.0,8710.728150078994
803.0,8743.209804206661
804.0,8775.772093935875
805.0,8808.415119174071
806.0,8841.138979828685
807.0,8873.943775807154
808.0,8906.829607016916
809.0,8939.796573365407
810.0,8972.844774760062
811.0,9005.974311108317
812.0,9039.18528231761
813.0,9072.477788295377
814.0,9105.851928949056
815.0,9139.307804186079
816.0,9172.845513913888
817.0,9206.465158039917
818.0,9240.166836471602
819.0,9273.95064911638
820.0,9307.81669588169
821.0,9341.765076674961
822.0,9375.795891403637
823.0,9409.909239975152
824.0,9444.105222296943
825.0,9478.383938276447
826.0,9512.745487821097
827.0,9547.189970838332
828.0,9581.717487235594
829.0,9616.328136920307
830.0,9651.022019799917
831.0,9685.799235781858
832.0,9720.659884773566
833.0,9755.604066682477
834.0,9790.63188141603
835.0,9825.743428881658
836.0,9860.9388089868
837.0,9896.218121638893
838.0,9931.581466745372
839.0,9967.028944213675
840.0,10002.560653951236
841.0,10038.17669586549
842.0,10073.877169863881
843.0,10109.662175853837
844.0,10145.5318137428
845.0,10181.486183438205
846.0,10217.525384847486
847.0,10253.649517878084
848.0,10289.858682437434
849.0,10326.152978432969
850.0,10362.53250577213
851.0,10398.997364362349
852.0,10435.547654111067
853.0,10472.183474925718
854.0,10508.90492671374
855.0,10545.712109382568
856.0,10582.605122839637
857.0,10619.584066992391
858.0,10656.649041748256
859.0,10693.800147014676
860.0,10731.037482699085
861.0,10768.361148708918
862.0,10805.771244951613
863.0,10843.267871334609
864.0,10880.851127765336
865.0,10918.521114151237
866.0,10956.277930399747
867.0,10994.121676418301
868.0,11032.052452114334
869.0,11070.070357395285
870.0,11108.17549216859
871.0,11146.367956341686
872.0,11184.647849822008
873.0,11223.015272516994
874.0,11261.470324334077
875.0,11300.0131051807
876.0,11338.643714964297
877.0,11377.3622535923
878.0,11416.168820972149
879.0,11455.06351701128
880.0,11494.04644161713
881.0,11533.117694697137
882.0,11572.277376158736
883.0,11611.52558590936
884.0,11650.86242385645
885.0,11690.287989907441
886.0,11729.802383969774
887.0,11769.405705950876
888.0,11809.09805575819
889.0,11848.879533299152
890.0,11888.750238481194
891.0,11928.710271211761
892.0,11968.75973139828
893.0,12008.898718948196
894.0,12049.12733376894
895.0,12089.445675767949
896.0,12129.853844852663
897.0,12170.351940930517
898.0,12210.940063908944
899.0,12251.618313695382
900.0,12292.38679019727
901.0,12333.245593322043
902.0,12374.194822977135
903.0,12415.234579069987
904.0,12456.364961508034
905.0,12497.586070198713
906.0,12538.898005049457
907.0,12580.300865967705
908.0,12621.794752860895
909.0,12663.379765636459
910.0,12705.056004201839
911.0,12746.823568464468
912.0,12788.682558331782
913.0,12830.63307371122
914.0,12872.675214510218
915.0,12914.809080636212
916.0,12957.034771996638
917.0,12999.352388498932
918.0,13041.762030050531
919.0,13084.263796558873
920.0,13126.857787931393
921.0,13169.544104075525
922.0,13212.32284489871
923.0,13255.194110308383
924.0,13298.158000211979
925.0,13341.214614516939
926.0,13384.364053130694
927.0,13427.606415960683
928.0,13470.94180291434
929.0,13514.370313899106
930.0,13557.892048822412
931.0,13601.5071075917
932.0,13645.215590114405
933.0,13689.017596297961
934.0,13732.913226049808
935.0,13776.90257927738
936.0,13820.985755888112
937.0,13865.162855789442
938.0,13909.433978888808
939.0,13953.799225093646
940.0,13998.258694311391
941.0,14042.812486449482
942.0,14087.460701415353
943.0,14132.203439116442
944.0,14177.040799460185
945.0,14221.972882354017
946.0,14266.999787705377
947.0,14312.1216154217
948.0,14357.338465410421
949.0,14402.650437578983
950.0,14448.057631834814
951.0,14493.560148085355
952.0,14539.158086238042
953.0,14584.85154620031
954.0,14630.6406278796
955.0,14676.525431183343
956.0,14722.50605601898
957.0,14768.58260229394
958.0,14814.75516991567
959.0,14861.0238587916
960.0,14907.388768829163
961.0,14953.849999935805
962.0,15000.407652018957
963.0,15047.061824986056
964.0,15093.81261874454
965.0,15140.660133201844
966.0,15187.604468265401
967.0,15234.645723842654
968.0,15281.783999841035
969.0,15329.019396167983
970.0,15376.352012730933
971.0,15423.781949437322
972.0,15471.309306194586
973.0,15518.934182910165
974.0,15566.65667949149
975.0,15614.476895846
976.0,15662.394931881134
977.0,15710.410887504322
978.0,15758.524862623008
979.0,15806.736957144622
980.0,15855.047270976604
981.0,15903.45590402639
982.0,15951.962956201418
983.0,16000.568527409121
984.0,16049.27271755694
985.0,16098.075626552305
986.0,16146.97735430266
987.0,16195.978000715437
988.0,16245.07766569807
989.0,16294.276449158002
990.0,16343.574451002665
991.0,16392.971771139495
992.0,16442.468509475933
993.0,16492.06476591941
994.0,16541.760640377368
995.0,16591.55623275724
996.0,16641.45164296646
997.0,16691.44697091248
998.0,16741.542316502713
999.0,16791.737779644613
